Lemma,Stem,Paradigm,Class,Translation,Source
dakobinaawaswaan,dakobinaawaswaan,NA,NA_C,"a baby in a cradle board",https://ojibwe.lib.umn.edu/main-entry/dakobinaawaswaan-na
gizhibaayaakowebishkigewin,gizhibaayaakowebishkigewin,NI,NI_C,"logrolling",https://ojibwe.lib.umn.edu/main-entry/gizhibaayaakowebishkigewin-ni
noomakwaan,noomakwaan,NI,NI_C,"hair dressing",https://ojibwe.lib.umn.edu/main-entry/noomakwaan-ni
daataagwa'igan,daataagwa'igan,NI,NI_C,"rolled oats, oatmeal",https://ojibwe.lib.umn.edu/main-entry/daataagwa-igan-ni
adikinaagan,adikinaagan,NI,NI_C,"a cradle board",https://ojibwe.lib.umn.edu/main-entry/adikinaagan-ni
gibichiwebinigan,gibichiwebinigan,NI,NI_C,"a handbrake",https://ojibwe.lib.umn.edu/main-entry/gibishkiwebinigan-ni
ginwaako-apabiwin,ginwaako-apabiwin,NI,NI_C,"a couch; a bench",https://ojibwe.lib.umn.edu/main-entry/ginwaako-apabiwin-ni
amikomin,amikomin,NI,NI_C,"a currant",https://ojibwe.lib.umn.edu/main-entry/amikomin-ni
aamoo-ziinzibaakwad,aamoo-ziinzibaakwadw2,NI,NI_Cw,"honey",https://ojibwe.lib.umn.edu/main-entry/aamoo-ziinzibaakwad-ni
asab,asaby2,NA,NA_Cy,"a net",https://ojibwe.lib.umn.edu/main-entry/asab-na
adoopowiniigin,adoopowiniiginw2,NI,NI_Cw,"a table cloth",https://ojibwe.lib.umn.edu/main-entry/adoopowiniigin-ni
biisiga'isaan,biisiga'isaan,NI,NI_C,"kindling wood",https://ojibwe.lib.umn.edu/main-entry/biisiga-isaan-ni
okaadaak,okaadaakw2,NI,NI_Cw,"a carrot",https://ojibwe.lib.umn.edu/main-entry/okaadaak-ni
waazakonenjiganaaboo-adaawewigamig,waazakonenjiganaaboo-adaawewigamigw2,NI,NI_Cw,"a gas station",https://ojibwe.lib.umn.edu/main-entry/waazakonenjiganaaboo-adaawewigamig-ni
makademik,makademikw2,NA,NA_Cw,"a black beaver",https://ojibwe.lib.umn.edu/main-entry/makademik-na
bashkwegin,bashkweginw2,NI,NI_Cw,"leather; hide",https://ojibwe.lib.umn.edu/main-entry/bashkwegin-ni
amikwaabid,amikwaabid,NI,NI_C,"a beaver tooth",https://ojibwe.lib.umn.edu/main-entry/amikwaabid-ni
inaabiwin,inaabiwin,NI,NI_C,"lightning",https://ojibwe.lib.umn.edu/main-entry/inaabiwin-ni
gizhibaawebinigani-gashkigwaasonaabik,gizhibaawebinigani-gashkigwaasonaabikw2,NI,NI_Cw,"a hand-cranked sewing machine",https://ojibwe.lib.umn.edu/main-entry/gizhibaawebinigani-gashkigwaasonaabik-ni
baasa'igan,baasa'igan,NI,NI_C,"marrow",https://ojibwe.lib.umn.edu/main-entry/baasa-igan-ni
miskwaabiimagoons,miskwaabiimagoons,NA,NA_C,"a red willow, a red osier dogwood",https://ojibwe.lib.umn.edu/main-entry/miskwaabiimagoons-na
opwaagani-nagamon,opwaagani-nagamon,NI,NI_C,"a pipe song",https://ojibwe.lib.umn.edu/main-entry/opwaagani-nagamon-ni
amiko-zaasiganag,amiko-zaasigan,NA,NA_C,"beaver cracklings",https://ojibwe.lib.umn.edu/main-entry/amiko-zaasiganag-na
now,now,NID,NID_C,"STEM FOR: cheek",https://ojibwe.lib.umn.edu/main-entry/now-nid
zhaabozigan,zhaabozigan,NI,NI_C,"a laxative",https://ojibwe.lib.umn.edu/main-entry/zhaabozigan-ni
giiyoon,giiyoon,NA,NA_C,"a heart suite card",https://ojibwe.lib.umn.edu/main-entry/giiyoon-na
apishimon,apishimon,NI,NI_C,"something placed to lie on: a mattress, an air mattress, bedding placed on the floor",https://ojibwe.lib.umn.edu/main-entry/apishimon-ni
memegwesi,memegwesiw2,NA,NA_Vw,"a hairy-faced bank-dwelling dwarf spirit",https://ojibwe.lib.umn.edu/main-entry/memegwesi-na
aniibiishens,aniibiishens,NI,NI_C,"leaf-bud, small leaf",https://ojibwe.lib.umn.edu/main-entry/aniibiishens-ni
apigwaajigan,apigwaajigan,NI,NI_C,"something sewn over something: an appliqued piece, a lining, a facing,  trim",https://ojibwe.lib.umn.edu/main-entry/apigwaajigan-ni
odoonibiins,odoonibiins,NA,NA_C,"a tullibee",https://ojibwe.lib.umn.edu/main-entry/odoonibiins-na
manoominike-mazina'igaans,manoominike-mazina'igaans,NI,NI_C,"a ricing license",https://ojibwe.lib.umn.edu/main-entry/manoominike-mazina-igaans-ni
badakijii'igewataadiwin,badakijii'igewataadiwin,NI,NI_C,"cribbage",https://ojibwe.lib.umn.edu/main-entry/badakijii-igewataadiwin-ni
ozhibii'iganaatig,ozhibii'iganaatigw2,NI,NI_Cw,"a board to write on: a blackboard, a whiteboard",https://ojibwe.lib.umn.edu/main-entry/ozhibii-iganaatig-ni
opiniiwigamig,opiniiwigamigw2,NI,NI_Cw,"a root cellar",https://ojibwe.lib.umn.edu/main-entry/opiniiwigamig-ni
anwii-baashkizigan,anwii-baashkizigan,NI,NI_C,"a rifle",https://ojibwe.lib.umn.edu/main-entry/anwii-baashkizigan-ni
waabishki-bakwezhigan,waabishki-bakwezhigan,NA,NA_C,"white flour",https://ojibwe.lib.umn.edu/main-entry/waabishki-bakwezhigan-na
biindwewesijigan,biindwewesijigan,NI,NI_C,"a microphone",https://ojibwe.lib.umn.edu/main-entry/biindwewesijigan-ni
gashkigwaasonaabiko-zhaabonigan,gashkigwaasonaabiko-zhaabonigan,NI,NI_C,"a sewing machine needle",https://ojibwe.lib.umn.edu/main-entry/gashkigwaasonaabiko-zhaabonigan-ni
moona'igan,moona'igan,NI,NI_C,"a mine",https://ojibwe.lib.umn.edu/main-entry/moona-igan-ni
animoons,animoons,NA,NA_C,"a puppy",https://ojibwe.lib.umn.edu/main-entry/animoons-na
miseny,miseny1,NAD,NAD_VVny,"h/  older sister",https://ojibwe.lib.umn.edu/main-entry/omisenyan-nad
apishkaamon,apishkaamon,NI,NI_C,"a canoe mat",https://ojibwe.lib.umn.edu/main-entry/apishkaamon-ni
zinis,zinis,NAD,NAD_C,"STEM FOR: father-in-law",https://ojibwe.lib.umn.edu/main-entry/zinis-nad
anama'e-nagamon,anama'e-nagamon,NI,NI_C,"a hymn",https://ojibwe.lib.umn.edu/main-entry/anama-e-nagamon-ni
giizhoogwayawepizon,giizhoogwayawepizon,NA,NA_C,"a (vehicle) muffler",https://ojibwe.lib.umn.edu/main-entry/giizhoogwayawepizon-na
zaagi'iwewin,zaagi'iwewin,NI,NI_C,"love",https://ojibwe.lib.umn.edu/main-entry/zaagi-iwewin-ni
ininiwaya'aa,ininiwaya'aaw2,NA,NA_VV,"a male",https://ojibwe.lib.umn.edu/main-entry/ininiwaya-aa-na
bapakine,bapakinew2,NA,NA_VV,"a grasshopper",https://ojibwe.lib.umn.edu/main-entry/bapakine-na
agoodakikwaanaak,agoodakikwaanaakw2,NI,NI_Cw,"a kettle hanger",https://ojibwe.lib.umn.edu/main-entry/agoodakikwaanaak-ni
giizhikashkimod,giizhikashkimod,NI,NI_aa,"a cedar bag",https://ojibwe.lib.umn.edu/main-entry/giizhikashkimod-ni
manoominike-jiimaanens,manoominike-jiimaanens,NI,NI_C,"a rice boat",https://ojibwe.lib.umn.edu/main-entry/manoominike-jiimaanens-ni
wiibidaakaanan,wiibidaakaan,NI,NI_C,"false teeth",https://ojibwe.lib.umn.edu/main-entry/wiibidaakaanan-ni
dakoniwewigamig,dakoniwewigamigw2,NI,NI_Cw,"a police station",https://ojibwe.lib.umn.edu/main-entry/dakoniwewigamig-ni
maada'ookiiwinini,maada'ookiiwininiw2,NA,NA_Vw,"a band councillor; a man in charge of the distribution of gifts",https://ojibwe.lib.umn.edu/main-entry/maada-ookiiwinini-na
amikoshkiinzhig,amikoshkiinzhigw2,NI,NI_Cw,"a beaver eye",https://ojibwe.lib.umn.edu/main-entry/amikoshkiinzhig-ni
mazina'iganiiwinini,mazina'iganiiwininiw2,NA,NA_Vw,"a postman",https://ojibwe.lib.umn.edu/main-entry/mazina-iganiiwinini-na
dazhindiwin,dazhindiwin,NI,NI_C,"gossip",https://ojibwe.lib.umn.edu/main-entry/dazhindiwin-ni
makade-mashkikiwaabo,makade-mashkikiwaabow2,NI,NI_Vw,"coffee",https://ojibwe.lib.umn.edu/main-entry/makade-mashkikiwaabo-ni
badakashka'igan,badakashka'igan,NI,NI_C,"a pitchfork",https://ojibwe.lib.umn.edu/main-entry/badakashka-igan-ni
waakaa'igewinini,waakaa'igewininiw2,NA,NA_Vw,"a builder",https://ojibwe.lib.umn.edu/main-entry/waakaa-igewinini-na
zhaaganaashiiwinikaazowin,zhaaganaashiiwinikaazowin,NI,NI_C,"an English name",https://ojibwe.lib.umn.edu/main-entry/zhaaganaashiiwinikaazowin-ni
onaagan,onaagan,NI,NI_C,"a dish, a plate",https://ojibwe.lib.umn.edu/main-entry/onaagan-ni
aandego-giizis,aandego-giizisw2,NA,NA_Cw,"March",https://ojibwe.lib.umn.edu/main-entry/aandego-giizis-na
ozaawamik,ozaawamikw2,NA,NA_Cw,"a brown beaver",https://ojibwe.lib.umn.edu/main-entry/ozaawamik-na
wanii'igan,wanii'igan,NI,NI_C,"a trap",https://ojibwe.lib.umn.edu/main-entry/wanii-igan-ni
diniigan,diniigan,NAD,NAD_C,"someone's shoulder blade (scapula)",https://ojibwe.lib.umn.edu/main-entry/diniigan-nad
agwanogaan,agwanogaan,NI,NI_C,"a canopy, an arbor, an open-sided shed",https://ojibwe.lib.umn.edu/main-entry/agwanogaan-ni
iikaanis,iikaanis,NAD,NAD_C,"someone's (male's) brother; someone's (male's) male friend",https://ojibwe.lib.umn.edu/main-entry/iikaanis-nad
waabiganimooday,waabiganimooday,NA,NA_C,"a ceramic vessel: a jug, a crock",https://ojibwe.lib.umn.edu/main-entry/waabiganimooday-na
miskomini-baashkiminasigani-biitoosijigani-bakwezhigan,miskomini-baashkiminasigani-biitoosijigani-bakwezhigan,NA,NA_C,"a raspberry pie",https://ojibwe.lib.umn.edu/main-entry/miskomini-biitoosijigani-baashkiminasigani-biitoosijigan-na
moozodenaniw,moozodenaniw,NI,NI_C,"a moose tongue",https://ojibwe.lib.umn.edu/main-entry/moozodenaniw-ni
zhiiwitaaganaabo,zhiiwitaaganaabow2,NI,NI_Vw,"salt water; brine",https://ojibwe.lib.umn.edu/main-entry/zhiiwitaaganaabo-ni
giigooyikewigamig,giigooyikewigamigw2,NI,NI_Cw,"fishery, fish processing plant",https://ojibwe.lib.umn.edu/main-entry/giingooyikewigamig-ni
makademashkikiwaaboo,makademashkikiwaaboow2,NI,NI_VV,"coffee",https://ojibwe.lib.umn.edu/main-entry/makademashkikiwaaboo-ni
mitigo-akandoowin,mitigo-akandoowin,NI,NI_C,"a hunting stand in a tree",https://ojibwe.lib.umn.edu/main-entry/mitigo-akandoowin-ni
nibewayaan,nibewayaan,NI,NI_C,"sleepwear: (a pair of) pajamas; nightgown",https://ojibwe.lib.umn.edu/main-entry/nibewayaan-ni
zazegaa-inini,zazegaa-ininiw2,NA,NA_Vw,"a gentleman; a man who is good-looking, well-dressed, well-mannered",https://ojibwe.lib.umn.edu/main-entry/zazegaa-inini-na
zaaga'iganiiwaabo,zaaga'iganiiwaabow2,NI,NI_Vw,"lake water",https://ojibwe.lib.umn.edu/main-entry/zaaga-iganiiwaabo-ni
zhooshkwa'igan,zhooshkwa'igan,NA,NA_C,"an iron",https://ojibwe.lib.umn.edu/main-entry/zhooshkwa-igan-na
bashkweginwekizin,bashkweginwekizin,NI,NI_C,"a hide moccasin",https://ojibwe.lib.umn.edu/main-entry/bashkweginwekizin-ni
memaangishens,memaangishens,NA,NA_C,"a mule",https://ojibwe.lib.umn.edu/main-entry/memaangishens-na
gichi-agosimaan,gichi-agosimaan,NA,NA_C,"a pumpkin",https://ojibwe.lib.umn.edu/main-entry/gichi-agosimaan-na
gookooshi-wiiyaas,gookooshi-wiiyaas,NI,NI_C,"pork",https://ojibwe.lib.umn.edu/main-entry/gookooshi-wiiyaas-ni
denaniw,denaniw,NID,NID_aa,"your tongue",https://ojibwe.lib.umn.edu/main-entry/gidenaniw-nid
biiwaabikonaagan,biiwaabikonaagan,NI,NI_C,"a metal bowl",https://ojibwe.lib.umn.edu/main-entry/biiwaabikonaagan-ni
ogiikadaanaangwe,ogiikadaanaangwew2,NA,NA_VV,"a salamander, a lizard",https://ojibwe.lib.umn.edu/main-entry/ogiikadaanaangwe-na
aabitawaabik,aabitawaabikw2,NA,NA_Cw,"a half-dollar",https://ojibwe.lib.umn.edu/main-entry/aabitawaabik-na
mashkode-bizhikiwayaan,mashkode-bizhikiwayaan,NA,NA_C,"a buffalo hide",https://ojibwe.lib.umn.edu/main-entry/mashkode-bizhikiwayaan-na
ikwewiwin,ikwewiwin,NI,NI_C,"womanhood",https://ojibwe.lib.umn.edu/main-entry/ikwewiwin-ni
agajiwin,agajiwin,NI,NI_C,"shame",https://ojibwe.lib.umn.edu/main-entry/agajiwin-ni
boodaajii'igan,boodaajii'igan,NI,NI_C,"an air pump, a tire pump",https://ojibwe.lib.umn.edu/main-entry/boodaajii-igan-ni
namanjinikaan,namanjinikaan,NI,NI_C,"left arm",https://ojibwe.lib.umn.edu/main-entry/namanjinikaan-ni
bigishkiboodewi-wiiyaas,bigishkiboodewi-wiiyaas,NI,NI_C,"ground meat, hamburger",https://ojibwe.lib.umn.edu/main-entry/bigishkiboodewi-wiiyaas-ni
miinikewi-giizis,miinikewi-giizisw2,NA,NA_Cw,"July",https://ojibwe.lib.umn.edu/main-entry/miinikewi-giizis-na
gwaaba'igan,gwaaba'igan,NI,NI_C,"a dipper, a scoop",https://ojibwe.lib.umn.edu/main-entry/gwaaba-igan-ni
manidoowayaan,manidoowayaan,NA,NA_C,"a manidoo hide",https://ojibwe.lib.umn.edu/main-entry/manidoowayaan-na
bagiwaaniigin,bagiwaaniiginw2,NI,NI_Cw,"(a piece of) cloth, a rag; fabric; material; yardage",https://ojibwe.lib.umn.edu/main-entry/bagiwaaniigin-ni
gibichii-agwaakwa'igan,gibichii-agwaakwa'igan,NI,NI_C,"a stop sign",https://ojibwe.lib.umn.edu/main-entry/gibichii-agwaakwa-igan-ni
ginwaakojii-manoomin,ginwaakojii-manoomin,NI,NI_C,"long-grained wild rice",https://ojibwe.lib.umn.edu/main-entry/ginwaakojii-manoomin-ni
odiniigan,odiniigan,NAD,NAD_C,"",https://ojibwe.lib.umn.edu/main-entry/odiniigan-nad
naabibii'igan,naabibii'igan,NI,NI_C,"a copy, a tracing",https://ojibwe.lib.umn.edu/main-entry/naabibii-igan-ni
babiikwasin,babiikwasin,NA,NA_C,"a boulder",https://ojibwe.lib.umn.edu/main-entry/babiikwasin-na
atisigan,atisigan,NI,NI_C,"a dye",https://ojibwe.lib.umn.edu/main-entry/atisigan-ni
okanaapinewin,okanaapinewin,NI,NI_C,"arthritis",https://ojibwe.lib.umn.edu/main-entry/okanaapinewin-ni
gookooshens,gookooshens,NA,NA_C,"a piglet",https://ojibwe.lib.umn.edu/main-entry/gookooshens-na
awakaan,awakaan,NA,NA_C,"",https://ojibwe.lib.umn.edu/main-entry/awakaan-na
amojiishkiwaan,amojiishkiwaan,NI,NI_C,"a deer lick: a place where deer eat mud",https://ojibwe.lib.umn.edu/main-entry/amojiishkiwaan-ni
denaniw,denaniw,NID,NID_C,"STEM FOR: tongue",https://ojibwe.lib.umn.edu/main-entry/denaniw-nid
ogimaans,ogimaans,NA,NA_C,"a prince",https://ojibwe.lib.umn.edu/main-entry/ogimaans-na
gonzaabiishkoojigan,gonzaabiishkoojigan,NI,NI_C,"something used to hold things down in the water: an anchor, a trap weight, a sinker (fishing tackle)",https://ojibwe.lib.umn.edu/main-entry/gonzaabiishkoojigan-ni
binewigwan,binewigwan,NA,NA_C,"a partridge feather",https://ojibwe.lib.umn.edu/main-entry/binewigwan-na
oshki-ozhibii'igan,oshki-ozhibii'igan,NI,NI_C,"the new testament of the bible",https://ojibwe.lib.umn.edu/main-entry/oshki-ozhibii-igan-ni
bakite'igaans,bakite'igaans,NI,NI_C,"a hand hammer",https://ojibwe.lib.umn.edu/main-entry/bakite-igaans-ni
ozaawigwan,ozaawigwan,NA,NA_C,"a brown feather; a yellow feather",https://ojibwe.lib.umn.edu/main-entry/ozaawigwan-na
giziibiigisaginigewinini,giziibiigisaginigewininiw2,NA,NA_Vw,"a sailor who washes the deck of the ship: a swabbie",https://ojibwe.lib.umn.edu/main-entry/giziibiigisaginigewinini-na
nibaagan,nibaagan,NI,NI_C,"something used to sleep on: a bed, bedding material",https://ojibwe.lib.umn.edu/main-entry/nibaagan-ni
didibise-apabiwin,didibise-apabiwin,NI,NI_C,"a rocking chair",https://ojibwe.lib.umn.edu/main-entry/didibise-apabiwin-ni
onwaachigewin,onwaachigewin,NI,NI_C,"a prophecy",https://ojibwe.lib.umn.edu/main-entry/onwaachigewin-ni
biskaakonebijigan,biskaakonebijigan,NI,NI_C,"a switch",https://ojibwe.lib.umn.edu/main-entry/biskaakonebijigan-ni
miskominaganzh,miskominaganzhy,NA,NA_C,"a raspberry bush",https://ojibwe.lib.umn.edu/main-entry/miskominaganzh-na
gozigwaakomin,gozigwaakomin,NA,NA_C,"a serviceberry",https://ojibwe.lib.umn.edu/main-entry/gozigwaakomin-na
wiigwaasabakwaan,wiigwaasabakwaan,NA,NA_C,"a birch bark roof",https://ojibwe.lib.umn.edu/main-entry/wiigwaasabakwaan-na
jiibegamig,jiibegamigw2,NI,NI_Cw,"a grave house; a casket",https://ojibwe.lib.umn.edu/main-entry/jiibegamig-ni
daamikan,daamikan,NID,NID_C,"STEM FOR: chin; STEM FOR: jaw",https://ojibwe.lib.umn.edu/main-entry/daamikan-nid
zazegaa-ikwe,zazegaa-ikwew2,NA,NA_VV,"a fine woman, a lady; a woman  who is well-dressed, good-looking, well-mannered",https://ojibwe.lib.umn.edu/main-entry/zazegaa-ikwe-na
zazegaa-ikwe,zazegaa-ikwew2,NA,NA_VVw,"a fine woman, a lady; a woman  who is well-dressed, good-looking, well-mannered",https://ojibwe.lib.umn.edu/main-entry/zazegaa-ikwe-na
aatawe'ishkodawewinini,aatawe'ishkodawewininiw2,NA,NA_Vw,"a firefighter, a fireman",https://ojibwe.lib.umn.edu/main-entry/aatawe-ishkodawewinini-na
aateshkodawewinini,aateshkodawewininiw2,NA,NA_Vw,"a firefighter, a fireman",https://ojibwe.lib.umn.edu/main-entry/aateshkodawewinini-na
waazakonenjigan,waazakonenjigan,NI,NI_C,"a lamp, a light",https://ojibwe.lib.umn.edu/main-entry/waazakonenjigan-ni
bashkweginwakizin,bashkweginwakizin,NI,NI_C,"a hide moccasin",https://ojibwe.lib.umn.edu/main-entry/bashkweginwakizin-ni
diba'igeziswaan,diba'igeziswaan,NA,NA_C,"a clock",https://ojibwe.lib.umn.edu/main-entry/diba-igeziswaan-na
ozaawi-mishiimin,ozaawi-mishiimin,NA,NA_C,"an orange",https://ojibwe.lib.umn.edu/main-entry/ozaawi-mishiimin-na
mitigo-makak,mitigo-makakw2,NI,NI_Cw,"a wooden box, a crate",https://ojibwe.lib.umn.edu/main-entry/mitigo-makak-ni
miishiigin,miishiiginw2,NI,NI_Cw,"velvet (fabric)",https://ojibwe.lib.umn.edu/main-entry/miishiigin-ni
okeyaw,okeyaw,NA,NA_C,"a fish decoy",https://ojibwe.lib.umn.edu/main-entry/okeyaw-na
giigoozhens,giigoozhens,NA,NA_C,"",https://ojibwe.lib.umn.edu/main-entry/giigoozhens-na
miikanaakewinini,miikanaakewininiw2,NA,NA_Vw,"a road worker",https://ojibwe.lib.umn.edu/main-entry/miikanaakewinini-na
mookijiwanibiig,mookijiwanibiigw2,NI,NI_Cw,"a spring (water)",https://ojibwe.lib.umn.edu/main-entry/mookijiwanibiig-ni
niimi'idii-nagamon,niimi'idii-nagamon,NI,NI_C,"a dance song",https://ojibwe.lib.umn.edu/main-entry/niimi-idii-nagamon-ni
mitigwakizin,mitigwakizin,NI,NI_C,"a dress shoe",https://ojibwe.lib.umn.edu/main-entry/mitigwakizin-ni
aandaabikijigan,aandaabikijigan,NI,NI_C,"remote control",https://ojibwe.lib.umn.edu/main-entry/aandaabikijigan-ni
ozaawaakizigan,ozaawaakizigan,NA,NA_C,"(a piece of) toast",https://ojibwe.lib.umn.edu/main-entry/ozaawaakizigan-na
dabasajiw,dabasajiw,NI,NI_C,"a low mountain",https://ojibwe.lib.umn.edu/main-entry/dabasajiw-ni
nigig,nigigw,NA,NA_irrCw,"an otter",https://ojibwe.lib.umn.edu/main-entry/nigig-na
nigig,nigigw2,NA,NA_Cw,"an otter",https://ojibwe.lib.umn.edu/main-entry/nigig-na
zhingwaako-bigiw,zhingwaako-bigiw,NA,NA_C,"pine pitch",https://ojibwe.lib.umn.edu/main-entry/zhingwaako-bigiw-ni
animosh,animosh,NA,NA_C,"a dog",https://ojibwe.lib.umn.edu/main-entry/animosh-na
amikozid,amikozid,NI,NI_C,"a beaver foot, a beaver hindpaw",https://ojibwe.lib.umn.edu/main-entry/amikozid-ni
niigi'igw,niigi'igw2,NAD,NAD_Cw,"h/ parent",https://ojibwe.lib.umn.edu/main-entry/oniigi-igoon-nad
awakaani-mashkikiiwinini,awakaani-mashkikiiwininiw2,NA,NA_Vw,"a veterinarian",https://ojibwe.lib.umn.edu/main-entry/awakaani-mashkikiiwinini-na
biijimaanjigewanimosh,biijimaanjigewanimosh,NA,NA_C,"a tracking dog",https://ojibwe.lib.umn.edu/main-entry/biijimaanjigewanimosh-na
gete-anishinaabe,gete-anishinaabew2,NA,NA_VV,"an elder; an Indian of long ago; a person of long ago",https://ojibwe.lib.umn.edu/main-entry/gete-anishinaabeban-na
onaagaans,onaagaans,NI,NI_C,"a cup; a small dish",https://ojibwe.lib.umn.edu/main-entry/onaagaans-ni
tawag,tawag,NID,NID_C,"STEM FOR: ear",https://ojibwe.lib.umn.edu/main-entry/tawag-nid
nagaskway,nagaskway,NID,NID_C,"STEM FOR: palate",https://ojibwe.lib.umn.edu/main-entry/nagaskway-nid
ode'imin,ode'imin,NI,NI_C,"a strawberry",https://ojibwe.lib.umn.edu/main-entry/ode-imin-ni
noomazhaan,noomazhaan,NI,NI_C,"something oily applied to the skin: skin cream, lotion, liniment",https://ojibwe.lib.umn.edu/main-entry/noomazhaan-ni
gichi-ziibi,gichi-ziibiw2,NI,NI_Vw,"",https://ojibwe.lib.umn.edu/main-entry/gichi-ziibi-ni
babagiwayaaniigin,babagiwayaaniiginw2,NI,NI_Cw,"(a piece of) cloth, a rag",https://ojibwe.lib.umn.edu/main-entry/babagiwayaaniigin-ni
miishiwinaan,miishiwinaan,NI,NI_C,"velvet on an antler",https://ojibwe.lib.umn.edu/main-entry/miishiwinaan-ni
abwaajigan,abwaajigan,NA,NA_C,"bread cooked over a fire",https://ojibwe.lib.umn.edu/main-entry/abwaajigan-na
zhimaaganishiiwi-baashkizigan,zhimaaganishiiwi-baashkizigan,NI,NI_C,"an army rifle",https://ojibwe.lib.umn.edu/main-entry/zhiimaaganishiiwi-baashkizigan-ni
giziibiiga'igani-makak,giziibiiga'igani-makakw2,NI,NI_Cw,"a wash tub",https://ojibwe.lib.umn.edu/main-entry/giziibiiga-igani-makak-ni
mashwe,mashwew2,NA,NA_VV,"a shawl",https://ojibwe.lib.umn.edu/main-entry/mashwe-na
mishiiwaatig,mishiiwaatigw2,NI,NI_Cw,"(a stick of) dry wood",https://ojibwe.lib.umn.edu/main-entry/mishiiwaatig-ni
zagwasab,zagwasaby,NA,NA_C,"a net with a fine mesh",https://ojibwe.lib.umn.edu/main-entry/zagwasab-na
naabizideshinowin,naabizideshinowin,NI,NI_C,"a stirrup",https://ojibwe.lib.umn.edu/main-entry/naabizideshinowin-ni
akandoowin,akandoowin,NI,NI_C,"a hunting stand or scaffold, a blind",https://ojibwe.lib.umn.edu/main-entry/akandoowin-ni
azaadiiwi-bigijiisag,azaadiiwi-bigijiisagw2,NI,NI_Cw,"punky poplar wood used for smoking hides",https://ojibwe.lib.umn.edu/main-entry/azaadiiwi-bigijiisag-ni
baashkiminasiganikaan,baashkiminasiganikaan,NI,NI_C,"home-made jam or preserves",https://ojibwe.lib.umn.edu/main-entry/baashkiminasiganikaan-ni
ataasowin,ataasowin,NI,NI_C,"a place for storage, a cupboard, a pantry, a closet, a bin",https://ojibwe.lib.umn.edu/main-entry/ataasowin-ni
ozosodamoo-mashkiki,ozosodamoo-mashkikiw2,NI,NI_Vw,"cough medicine",https://ojibwe.lib.umn.edu/main-entry/ozosodamoo-mashkiki-ni
desabiwin,desabiwin,NI,NI_C,"a chair, a seat; a saddle",https://ojibwe.lib.umn.edu/main-entry/desabiwin-ni
miigaadiwin,miigaadiwin,NI,NI_C,"a battle, a war",https://ojibwe.lib.umn.edu/main-entry/miigaadiwin-ni
onik,onik,NI,NI_C,"rod and piston",https://ojibwe.lib.umn.edu/main-entry/onik-ni
wadoop,wadoopy,NA,NA_C,"an alder",https://ojibwe.lib.umn.edu/main-entry/wadoop-na
aninishib,aninishib,NA,NA_C,"a mallard",https://ojibwe.lib.umn.edu/main-entry/aninishib-na
makade-miigwan,makade-miigwan,NA,NA_C,"a black feather",https://ojibwe.lib.umn.edu/main-entry/makade-miigwan-na
asabaabiiwaatig,asabaabiiwaatigw2,NI,NI_Cw,"a spool (for thread)",https://ojibwe.lib.umn.edu/main-entry/asabaabiiwaatig-ni
bashkaabide-binaakwaan,bashkaabide-binaakwaan,NI,NI_C,"a wide-tooth comb",https://ojibwe.lib.umn.edu/main-entry/bashkaabide-binaakwaan-ni
manidoo-biiwaabik,manidoo-biiwaabikw2,NI,NI_Cw,"steel, a magnet",https://ojibwe.lib.umn.edu/main-entry/manidoo-biiwaabik-ni
noozhishenhy,noozhishenhy1,NAD,NAD_VVny,"my grandchild",https://ojibwe.lib.umn.edu/main-entry/noozhishenh-nad
zhaabwaatewinaaganens,zhaabwaatewinaaganens,NI,NI_C,"a drinking glass",https://ojibwe.lib.umn.edu/main-entry/zhaabwaatewinaaganens-ni
ninjigan,ninjigan,NID,NID_C,"h/ fin (especially a pectoral fin of a fish); h/ (crayfish) pincer",https://ojibwe.lib.umn.edu/main-entry/oninjigan-nid
wiigwaasi-jiimaan,wiigwaasi-jiimaan,NI,NI_C,"a birch bark canoe",https://ojibwe.lib.umn.edu/main-entry/wiigwaasi-jiimaan-ni
gashkinikebizon,gashkinikebizon,NI,NI_C,"an armband",https://ojibwe.lib.umn.edu/main-entry/gashkinikebizon-ni
ishpimisag,ishpimisagw2,NI,NI_Cw,"the floor above, upstairs",https://ojibwe.lib.umn.edu/main-entry/ishpimisag-ni
naazhaabii'igan,naazhaabii'igan,NI,NI_C,"a violin, a fiddle",https://ojibwe.lib.umn.edu/main-entry/naazhaabii-igan-ni
minikwaajigan,minikwaajigan,NI,NI_C,"drinking vessel (larger than a cup): a glass, a mug, a tankard, a chalice",https://ojibwe.lib.umn.edu/main-entry/minikwaajigan-ni
wiinibiigoo,wiinibiigoow2,NA,NA_VV,"a Hochunk (Winnebago)",https://ojibwe.lib.umn.edu/main-entry/wiinibiigoo-na
biijimaanjigan,biijimaanjigan,NI,NI_C,"something that can be smelled, something smelly; [possessed forms] something that smells things, that senses odors: an ant's antenna, a snake's tongue, etc.",https://ojibwe.lib.umn.edu/main-entry/biijimaanjigan-ni
makade-manidoominens,makade-manidoominens,NA,NA_C,"a black bead",https://ojibwe.lib.umn.edu/main-entry/makade-manidoominens-na
biinjiboonaagan,biinjiboonaagan,NA,NA_C,"a fish trap",https://ojibwe.lib.umn.edu/main-entry/biinjiboonaagan-na
